id,_date,_open,_high,_low,_close,adj_close,volumen
1175,2003-09-24,0.156917,0.158333,0.147917,0.148167,0.135903,1600668000
1176,2003-09-25,0.149333,0.152,0.145417,0.146083,0.133991,736776000
1177,2003-09-26,0.145667,0.146083,0.138583,0.1405,0.12887,895908000
1178,2003-09-29,0.133417,0.138167,0.130833,0.132917,0.121915,1944996000
1179,2003-09-30,0.13175,0.137583,0.13125,0.133083,0.122067,1020888000
1180,2003-10-01,0.133333,0.13575,0.133,0.134167,0.123062,877224000
1181,2003-10-02,0.133333,0.138167,0.132917,0.13625,0.124972,857628000
1182,2003-10-03,0.14,0.143333,0.137583,0.139833,0.128259,862812000
1183,2003-10-06,0.140083,0.1415,0.137583,0.13875,0.127265,377028000
1184,2003-10-07,0.13875,0.14,0.136833,0.14,0.128412,510588000
1185,2003-10-08,0.14,0.14125,0.13425,0.135083,0.123902,739440000
1186,2003-10-09,0.137083,0.142333,0.135917,0.137,0.12566,852408000
1187,2003-10-10,0.139167,0.140417,0.1375,0.139417,0.127877,413976000
1188,2003-10-13,0.141,0.14375,0.139917,0.140833,0.129176,434904000
1189,2003-10-14,0.139333,0.143833,0.1385,0.143417,0.131546,623556000
1190,2003-10-15,0.145083,0.14775,0.140667,0.141583,0.129864,703488000
1191,2003-10-16,0.14175,0.143833,0.139583,0.143333,0.131469,446088000
1192,2003-10-17,0.1425,0.14525,0.138667,0.138833,0.127341,459696000
1193,2003-10-20,0.138917,0.142083,0.138083,0.141917,0.13017,467388000
1194,2003-10-21,0.1445,0.149,0.1425,0.14625,0.134144,758724000
1195,2003-10-22,0.144,0.147333,0.143,0.14375,0.131851,620952000
1196,2003-10-23,0.141667,0.145833,0.141417,0.143083,0.13124,451524000
1197,2003-10-24,0.141667,0.143833,0.140333,0.142583,0.130781,447084000
1198,2003-10-27,0.143333,0.145,0.142333,0.143333,0.131469,254460000
1199,2003-10-28,0.14525,0.153167,0.144583,0.152333,0.139724,956064000
1200,2003-10-29,0.147833,0.154167,0.14775,0.152333,0.139724,494004000
1201,2003-10-30,0.15625,0.156333,0.14925,0.1495,0.137125,581256000
1202,2003-10-31,0.150833,0.152083,0.145,0.147333,0.135138,598152000
1203,2003-11-03,0.146583,0.152917,0.145917,0.150083,0.13766,773724000
1204,2003-11-04,0.153333,0.15375,0.149583,0.150583,0.138119,700896000
1205,2003-11-05,0.1475,0.152667,0.145083,0.151167,0.138654,882024000
1206,2003-11-06,0.153417,0.154167,0.148667,0.151417,0.138884,1175280000
1207,2003-11-07,0.1805,0.183833,0.176667,0.18125,0.166247,4292820000
1208,2003-11-10,0.181833,0.184333,0.179667,0.18075,0.165789,1210056000
1209,2003-11-11,0.176667,0.17975,0.173083,0.17625,0.161661,799140000
1210,2003-11-12,0.175667,0.179167,0.174833,0.178583,0.163801,617664000
1211,2003-11-13,0.178583,0.181167,0.177583,0.178667,0.163878,580332000
1212,2003-11-14,0.179167,0.179167,0.167583,0.168083,0.15417,888420000
1213,2003-11-17,0.164917,0.168333,0.163333,0.166333,0.152565,599880000
1214,2003-11-18,0.170417,0.1725,0.163333,0.163917,0.150349,991428000
1215,2003-11-19,0.165083,0.169167,0.1645,0.1685,0.154553,567552000
1216,2003-11-20,0.165833,0.1695,0.163333,0.164,0.150425,738852000
1217,2003-11-21,0.166,0.16625,0.1615,0.164667,0.151037,543240000
1218,2003-11-24,0.16625,0.175,0.165083,0.174583,0.160132,940644000
1219,2003-11-25,0.175333,0.179083,0.173333,0.177583,0.162884,822804000
1220,2003-11-26,0.1805,0.181083,0.174417,0.17775,0.163037,430032000
1221,2003-11-28,0.177667,0.178167,0.175417,0.176917,0.162273,206136000
1222,2003-12-01,0.178917,0.18075,0.176833,0.179417,0.164566,526980000
1223,2003-12-02,0.178333,0.182333,0.177583,0.178667,0.163878,574740000
1224,2003-12-03,0.179167,0.185,0.176417,0.176833,0.162196,710028000
1225,2003-12-04,0.177417,0.180583,0.17175,0.175917,0.161356,521952000
1226,2003-12-05,0.17175,0.176667,0.168833,0.17025,0.156158,559848000
1227,2003-12-08,0.17025,0.17325,0.16875,0.1715,0.157304,340980000
1228,2003-12-09,0.171167,0.172833,0.1625,0.162583,0.149126,598128000
1229,2003-12-10,0.162583,0.167083,0.1625,0.166167,0.152413,568656000
1230,2003-12-11,0.166083,0.176667,0.16575,0.174583,0.160132,694872000
1231,2003-12-12,0.176917,0.178083,0.170833,0.173667,0.159292,700692000
1232,2003-12-15,0.17875,0.179,0.169667,0.170167,0.156082,622752000
1233,2003-12-16,0.169167,0.173583,0.166167,0.1725,0.158222,601728000
1234,2003-12-17,0.171083,0.171667,0.166333,0.169167,0.155164,499116000
1235,2003-12-18,0.1695,0.17475,0.169333,0.173,0.15868,436728000
1236,2003-12-19,0.177333,0.18,0.173667,0.175583,0.161049,916956000
1237,2003-12-22,0.173,0.17625,0.17125,0.175833,0.161279,371184000
1238,2003-12-23,0.175167,0.18475,0.175083,0.183,0.167853,722760000
1239,2003-12-24,0.182917,0.1835,0.181167,0.181667,0.16663,210852000
1240,2003-12-26,0.183083,0.190583,0.182333,0.1895,0.173814,363960000
1241,2003-12-29,0.193083,0.198167,0.192167,0.1975,0.181152,756624000
1242,2003-12-30,0.195417,0.201667,0.19525,0.197917,0.181535,550884000
1243,2003-12-31,0.197833,0.19875,0.190167,0.193333,0.17733,497268000
1244,2004-01-02,0.196417,0.199083,0.192333,0.192333,0.176413,436416000
1245,2004-01-05,0.19525,0.199917,0.1935,0.198583,0.182146,575292000
1246,2004-01-06,0.198,0.209417,0.197083,0.206667,0.189561,1093344000
1247,2004-01-07,0.204333,0.2095,0.202917,0.2085,0.191242,673032000
1248,2004-01-08,0.211083,0.212083,0.20725,0.20925,0.19193,433752000
1249,2004-01-09,0.207833,0.214833,0.206167,0.21225,0.194681,766584000
1250,2004-01-12,0.213,0.215333,0.211,0.214667,0.196898,541980000
1251,2004-01-13,0.213583,0.215667,0.201333,0.203583,0.186732,865800000
1252,2004-01-14,0.204583,0.2075,0.200167,0.202083,0.185356,544872000
1253,2004-01-15,0.200583,0.204083,0.197,0.202417,0.185662,609204000
1254,2004-01-16,0.2045,0.20725,0.202583,0.2055,0.18849,451728000
1255,2004-01-20,0.208,0.211583,0.205667,0.21125,0.193764,487764000
1256,2004-01-21,0.2095,0.210333,0.201167,0.2015,0.184821,494460000
1257,2004-01-22,0.202583,0.205833,0.194417,0.196833,0.18054,605724000
1258,2004-01-23,0.195833,0.19975,0.192,0.192417,0.17649,482472000
1259,2004-01-26,0.193667,0.200833,0.192167,0.2,0.183445,393684000
1260,2004-01-27,0.196,0.199167,0.187083,0.188583,0.172973,934104000
1261,2004-01-28,0.191,0.194,0.187083,0.188083,0.172515,615204000
1262,2004-01-29,0.188667,0.189583,0.17625,0.182583,0.16747,929700000
1263,2004-01-30,0.182167,0.189583,0.181083,0.185417,0.170069,466464000
1264,2004-02-02,0.186917,0.192083,0.185,0.188417,0.172821,560844000
1265,2004-02-03,0.187917,0.191167,0.18525,0.18775,0.172209,418032000
1266,2004-02-04,0.185083,0.186583,0.182417,0.182667,0.167547,436800000
1267,2004-02-05,0.183667,0.1875,0.1825,0.185417,0.170069,331980000
1268,2004-02-06,0.187833,0.192333,0.186833,0.189667,0.173968,471132000
1269,2004-02-09,0.191083,0.194167,0.18825,0.188333,0.172744,373992000
1270,2004-02-10,0.188917,0.195417,0.188833,0.19525,0.179089,509700000
1271,2004-02-11,0.19775,0.20275,0.197083,0.202083,0.185356,737808000
1272,2004-02-12,0.201,0.202083,0.192917,0.196,0.179776,974892000
1273,2004-02-13,0.190833,0.199083,0.189167,0.194167,0.178095,1747500000
1274,2004-02-17,0.194917,0.196917,0.19225,0.196333,0.180082,575976000
1275,2004-02-18,0.196917,0.197917,0.195,0.196333,0.180082,320244000
1276,2004-02-19,0.19875,0.20225,0.195833,0.19625,0.180006,631032000
1277,2004-02-20,0.195917,0.201667,0.194833,0.201167,0.184516,618120000
1278,2004-02-23,0.200833,0.201167,0.1915,0.194167,0.178095,853332000
1279,2004-02-24,0.190833,0.19325,0.184333,0.186417,0.170987,708384000
1280,2004-02-25,0.187583,0.191083,0.1855,0.1875,0.17198,652512000
1281,2004-02-26,0.19025,0.190583,0.186417,0.18875,0.173127,344976000
1282,2004-02-27,0.189167,0.189333,0.182583,0.185417,0.170069,595548000
1283,2004-03-01,0.184917,0.1885,0.184667,0.188167,0.172592,506628000
1284,2004-03-02,0.188417,0.18975,0.183917,0.184667,0.169382,813348000
1285,2004-03-03,0.184167,0.184167,0.17925,0.18225,0.167165,552492000
1286,2004-03-04,0.184083,0.186583,0.182583,0.18625,0.170834,413352000
1287,2004-03-05,0.182083,0.189167,0.181417,0.184917,0.169611,354888000
1288,2004-03-08,0.185,0.1875,0.177083,0.1785,0.163725,465168000
1289,2004-03-09,0.18,0.180167,0.17425,0.17725,0.162578,371232000
1290,2004-03-10,0.178417,0.180333,0.173417,0.174667,0.160209,481692000
1291,2004-03-11,0.172333,0.1785,0.172333,0.173333,0.158986,526872000
1292,2004-03-12,0.175667,0.179167,0.17375,0.177,0.162349,377952000
1293,2004-03-15,0.175917,0.176667,0.171917,0.173,0.15868,421224000
1294,2004-03-16,0.175167,0.18125,0.174,0.180417,0.165483,597504000
1295,2004-03-17,0.183333,0.186583,0.182583,0.184833,0.169534,524592000
1296,2004-03-18,0.183833,0.189167,0.183333,0.186917,0.171445,528048000
1297,2004-03-19,0.185917,0.187833,0.183667,0.18475,0.169458,452964000
1298,2004-03-22,0.181917,0.18475,0.179167,0.183333,0.168158,576708000
1299,2004-03-23,0.185833,0.187833,0.182,0.184083,0.168846,576036000
1300,2004-03-24,0.18375,0.195417,0.183333,0.192333,0.176413,787344000
1301,2004-03-25,0.1945,0.2045,0.194167,0.2035,0.186656,997128000
1302,2004-03-26,0.202917,0.206083,0.200167,0.202917,0.186121,551604000
1303,2004-03-29,0.205833,0.214417,0.205417,0.211667,0.194147,985764000
1304,2004-03-30,0.21025,0.219,0.210083,0.218,0.199955,724956000
1305,2004-03-31,0.219083,0.222333,0.217917,0.22,0.20179,604752000
1306,2004-04-01,0.22025,0.22475,0.210583,0.216083,0.198197,1319508000
1307,2004-04-02,0.220833,0.22225,0.214167,0.219167,0.201026,649740000
1308,2004-04-05,0.218,0.227917,0.218,0.227,0.208211,576744000
1309,2004-04-06,0.2225,0.224083,0.216667,0.217833,0.199802,624096000
1310,2004-04-07,0.2195,0.219583,0.212833,0.216667,0.198733,447864000
1311,2004-04-08,0.2215,0.225,0.219833,0.222833,0.204388,447096000
1312,2004-04-12,0.224583,0.225583,0.217333,0.218667,0.200567,443784000
1313,2004-04-13,0.220667,0.220833,0.2125,0.213583,0.195904,442704000
1314,2004-04-14,0.2125,0.218667,0.210083,0.214667,0.196898,512016000
1315,2004-04-15,0.21175,0.212667,0.2025,0.203417,0.18658,828084000
1316,2004-04-16,0.202583,0.202667,0.196333,0.19675,0.180464,654864000
1317,2004-04-19,0.196583,0.197917,0.193,0.1965,0.180235,522804000
1318,2004-04-20,0.197,0.199167,0.188083,0.188167,0.172592,513804000
1319,2004-04-21,0.188917,0.195,0.187,0.188417,0.172821,688812000
1320,2004-04-22,0.186667,0.192667,0.18275,0.1895,0.173814,695520000
1321,2004-04-23,0.191833,0.196917,0.19125,0.193667,0.177637,443928000
1322,2004-04-26,0.194083,0.194917,0.185583,0.186083,0.17068,429912000
1323,2004-04-27,0.18825,0.19325,0.183833,0.1845,0.169228,494568000
1324,2004-04-28,0.184583,0.187417,0.182333,0.18375,0.16854,468768000
1325,2004-04-29,0.182667,0.183917,0.17625,0.178667,0.163878,645048000
1326,2004-04-30,0.177667,0.17875,0.170333,0.171,0.156846,512928000
1327,2004-05-03,0.172833,0.174583,0.165833,0.168833,0.154858,610668000
1328,2004-05-04,0.17125,0.18175,0.170833,0.179583,0.164718,772380000
1329,2004-05-05,0.17975,0.182667,0.17825,0.181083,0.166094,464280000
1330,2004-05-06,0.17925,0.184,0.175417,0.182583,0.16747,711348000
1331,2004-05-07,0.187917,0.191417,0.183,0.184,0.16877,956772000
1332,2004-05-10,0.179083,0.181,0.172917,0.176833,0.162196,669072000
1333,2004-05-11,0.179083,0.182917,0.178333,0.181167,0.166171,399936000
1334,2004-05-12,0.180167,0.180417,0.172417,0.178667,0.163878,482328000
1335,2004-05-13,0.177167,0.1825,0.176667,0.17925,0.164413,347952000
1336,2004-05-14,0.18,0.183167,0.178333,0.17925,0.164413,459000000
1337,2004-05-17,0.176667,0.179,0.17375,0.176417,0.161814,308340000
1338,2004-05-18,0.178,0.181333,0.177333,0.17925,0.164413,204420000
1339,2004-05-19,0.18325,0.185833,0.177917,0.178833,0.16403,498276000
1340,2004-05-20,0.1785,0.1815,0.175333,0.17625,0.161661,421488000
1341,2004-05-21,0.178333,0.178583,0.17425,0.176667,0.162044,282096000
1342,2004-05-24,0.176333,0.178083,0.174,0.176083,0.161508,301620000
1343,2004-05-25,0.176833,0.184583,0.17325,0.18375,0.16854,681264000
1344,2004-05-26,0.18375,0.19,0.182667,0.1875,0.17198,524568000
1345,2004-05-27,0.190583,0.193417,0.187833,0.188083,0.172515,556548000
1346,2004-05-28,0.190417,0.1965,0.188917,0.195417,0.179242,637980000
1347,2004-06-01,0.192083,0.19725,0.191833,0.19525,0.179089,318420000
1348,2004-06-02,0.2,0.200917,0.193583,0.19375,0.177713,643800000
1349,2004-06-03,0.193833,0.19425,0.183833,0.184417,0.169152,700824000
1350,2004-06-04,0.188167,0.188583,0.182417,0.182583,0.16747,649608000
1351,2004-06-07,0.185583,0.189083,0.18325,0.187,0.171521,571956000
1352,2004-06-08,0.185917,0.18625,0.180917,0.183667,0.168464,615000000
1353,2004-06-09,0.18475,0.185,0.1745,0.175083,0.160591,498336000
1354,2004-06-10,0.177917,0.17825,0.17175,0.173333,0.158986,564516000
1355,2004-06-14,0.172417,0.172417,0.166583,0.167917,0.154018,424752000
1356,2004-06-15,0.17075,0.173,0.168833,0.170417,0.156311,394584000
1357,2004-06-16,0.169917,0.171,0.167083,0.16775,0.153865,252576000
1358,2004-06-17,0.166667,0.17075,0.163583,0.164417,0.150808,482376000
1359,2004-06-18,0.165333,0.16925,0.1625,0.164667,0.151037,534336000
1360,2004-06-21,0.164917,0.1675,0.160667,0.16175,0.148361,266568000
1361,2004-06-22,0.162667,0.167083,0.161583,0.166333,0.152565,430308000
1362,2004-06-23,0.165833,0.169833,0.165417,0.169167,0.155164,264660000
1363,2004-06-24,0.173667,0.17425,0.166417,0.167667,0.153789,590652000
1364,2004-06-25,0.168833,0.17075,0.166833,0.16875,0.154782,329124000
1365,2004-06-28,0.171167,0.17175,0.166667,0.167333,0.153482,299376000
1366,2004-06-29,0.168333,0.173333,0.167667,0.173083,0.158756,363852000
1367,2004-06-30,0.1685,0.17325,0.1685,0.170583,0.156463,329268000
1368,2004-07-01,0.1725,0.17275,0.1625,0.16275,0.149279,505620000
1369,2004-07-02,0.1645,0.164583,0.15925,0.1605,0.147215,294948000
1370,2004-07-06,0.158583,0.16025,0.149333,0.151083,0.138577,575388000
1371,2004-07-07,0.153,0.156167,0.151083,0.151833,0.139265,344136000
1372,2004-07-08,0.150417,0.152917,0.146917,0.147167,0.134986,430056000
1373,2004-07-09,0.147,0.147167,0.138083,0.140833,0.129176,1114500000
1374,2004-07-12,0.136917,0.140833,0.13575,0.137583,0.126195,676044000
1375,2004-07-13,0.13925,0.141667,0.135833,0.137333,0.125966,567108000
1376,2004-07-14,0.1325,0.136167,0.128583,0.13125,0.120386,901608000
1377,2004-07-15,0.132583,0.134,0.1295,0.130333,0.119545,611352000
1378,2004-07-16,0.134333,0.1345,0.1265,0.1265,0.116029,464700000
1379,2004-07-19,0.126833,0.129333,0.125083,0.127917,0.117329,461088000
1380,2004-07-20,0.127833,0.131,0.126583,0.1305,0.119698,341544000
1381,2004-07-21,0.1325,0.132667,0.122167,0.122583,0.112436,613416000
1382,2004-07-22,0.124,0.125833,0.12,0.125167,0.114807,521460000
1383,2004-07-23,0.126,0.126167,0.121,0.121833,0.111749,371496000
1384,2004-07-26,0.123417,0.1245,0.11725,0.118417,0.108615,503208000
1385,2004-07-27,0.119,0.122667,0.115333,0.122333,0.112207,789888000
1386,2004-07-28,0.122083,0.1225,0.115833,0.11925,0.109379,505116000
1387,2004-07-29,0.120917,0.130167,0.120333,0.127083,0.116564,747360000
1388,2004-07-30,0.1255,0.130833,0.12525,0.1285,0.117864,403956000
1389,2004-08-02,0.128583,0.130667,0.126417,0.130167,0.119393,420984000
1390,2004-08-03,0.13075,0.130833,0.122417,0.123417,0.113201,741540000
1391,2004-08-04,0.122083,0.125917,0.121917,0.12475,0.114424,507816000
1392,2004-08-05,0.126083,0.126667,0.119167,0.121333,0.11129,859920000
1393,2004-08-06,0.08425,0.085,0.0775,0.078583,0.072078,5088948000
1394,2004-08-09,0.080583,0.083917,0.07925,0.082083,0.075289,1579212000
1395,2004-08-10,0.086667,0.089417,0.08525,0.088583,0.081251,2051916000
1396,2004-08-11,0.087417,0.087417,0.085417,0.086,0.078882,963816000
1397,2004-08-12,0.08625,0.0865,0.083833,0.084,0.077047,654384000
1398,2004-08-13,0.086,0.088083,0.08525,0.0875,0.080257,815700000
1399,2004-08-16,0.0865,0.088833,0.086,0.086667,0.079493,531732000
1400,2004-08-17,0.088583,0.091917,0.08775,0.091417,0.08385,744912000
1401,2004-08-18,0.091833,0.0975,0.091083,0.0975,0.08943,872424000
1402,2004-08-19,0.096917,0.098667,0.095667,0.097167,0.089124,724404000
1403,2004-08-20,0.096667,0.104333,0.096333,0.102917,0.094398,1199040000
1404,2004-08-23,0.104583,0.10625,0.104,0.105167,0.096462,800028000
1405,2004-08-24,0.106667,0.107167,0.09925,0.10125,0.092869,939420000
1406,2004-08-25,0.1035,0.106333,0.101583,0.105583,0.096844,721308000
1407,2004-08-26,0.105417,0.1065,0.104583,0.105833,0.097073,612720000
1408,2004-08-27,0.105917,0.109333,0.105833,0.107833,0.098907,565128000
1409,2004-08-30,0.107417,0.108,0.104167,0.10425,0.095621,628056000
1410,2004-08-31,0.104667,0.105167,0.100583,0.103833,0.095238,587064000
1411,2004-09-01,0.1025,0.107333,0.101167,0.105833,0.097073,591744000
1412,2004-09-02,0.106333,0.111,0.105333,0.110167,0.101048,770088000
1413,2004-09-03,0.106833,0.109,0.105917,0.106833,0.09799,715056000
1414,2004-09-07,0.1075,0.10975,0.103417,0.104833,0.096156,727332000
1415,2004-09-08,0.104917,0.105833,0.102417,0.102667,0.094169,834984000
1416,2004-09-09,0.105167,0.11475,0.104667,0.112917,0.103571,1299324000
1417,2004-09-10,0.111,0.117833,0.110667,0.11725,0.107545,1039344000
1418,2004-09-13,0.117083,0.121833,0.116917,0.1195,0.109609,967752000
1419,2004-09-14,0.118417,0.120833,0.1175,0.12,0.110067,683556000
1420,2004-09-15,0.116333,0.116667,0.111833,0.113333,0.103952,1163904000
1421,2004-09-16,0.11525,0.11875,0.114833,0.117583,0.10785,810024000
1422,2004-09-17,0.1185,0.123083,0.1175,0.122417,0.112284,1003800000
1423,2004-09-20,0.12,0.12575,0.1185,0.12225,0.112131,794628000
1424,2004-09-21,0.125,0.1265,0.1235,0.1255,0.115112,503904000
1425,2004-09-22,0.122167,0.125167,0.119083,0.119667,0.109762,625920000
1426,2004-09-23,0.121083,0.121417,0.117583,0.12075,0.110755,578664000
1427,2004-09-24,0.12125,0.121417,0.115333,0.117083,0.107392,476316000
1428,2004-09-27,0.116167,0.1175,0.112917,0.115,0.105481,406020000
1429,2004-09-28,0.11475,0.117667,0.113167,0.116667,0.10701,474840000
1430,2004-09-29,0.116583,0.122833,0.115083,0.1195,0.109609,537228000
1431,2004-09-30,0.120833,0.12375,0.118583,0.121,0.110984,619680000
1432,2004-10-01,0.121583,0.126667,0.121,0.126,0.115571,590412000
1433,2004-10-04,0.127083,0.13125,0.126833,0.129583,0.118857,673932000
1434,2004-10-05,0.126417,0.12975,0.1255,0.126667,0.116182,633180000
1435,2004-10-06,0.126417,0.12775,0.1235,0.127167,0.116641,498504000
1436,2004-10-07,0.1295,0.132417,0.12725,0.127917,0.117329,798072000
1437,2004-10-08,0.126583,0.127083,0.119833,0.120917,0.110908,693420000
1438,2004-10-11,0.121083,0.1235,0.118917,0.121083,0.111061,373848000
1439,2004-10-12,0.117,0.12025,0.115083,0.119333,0.109455,827232000
1440,2004-10-13,0.122917,0.1245,0.117583,0.118583,0.108768,672816000
1441,2004-10-14,0.119667,0.119667,0.114167,0.115,0.105481,513264000
1442,2004-10-15,0.11525,0.115417,0.109,0.111833,0.102576,1280484000
1443,2004-10-18,0.111167,0.115,0.11025,0.113833,0.104411,573972000
1444,2004-10-19,0.116417,0.117583,0.11225,0.113083,0.103723,618480000
1445,2004-10-20,0.11275,0.114917,0.112083,0.114417,0.104946,540204000
1446,2004-10-21,0.115583,0.1185,0.114667,0.117,0.107316,1013964000
1447,2004-10-22,0.118083,0.118333,0.110333,0.110667,0.101507,686460000
1448,2004-10-25,0.10975,0.113583,0.1095,0.111167,0.101965,529164000
1449,2004-10-26,0.122083,0.126583,0.118083,0.12075,0.110755,2455776000
1450,2004-10-27,0.118583,0.126333,0.118583,0.124083,0.113812,1074036000
1451,2004-10-28,0.122417,0.125,0.121583,0.12275,0.11259,561552000
1452,2004-10-29,0.121583,0.12325,0.1195,0.120583,0.110602,742860000
1453,2004-11-01,0.12225,0.12325,0.120667,0.123167,0.112972,653892000
1454,2004-11-02,0.122833,0.1275,0.121833,0.124917,0.114577,1095756000
1455,2004-11-03,0.13,0.130417,0.125417,0.126083,0.115647,910356000
1456,2004-11-04,0.127,0.13,0.124333,0.128417,0.117788,995544000
1457,2004-11-05,0.148333,0.156417,0.145333,0.147,0.134832,3849012000
1458,2004-11-08,0.145417,0.150583,0.14475,0.148583,0.136284,718620000
1459,2004-11-09,0.146333,0.149833,0.14625,0.147667,0.135444,615936000
1460,2004-11-10,0.1475,0.149083,0.146833,0.147667,0.135444,645912000
1461,2004-11-11,0.148583,0.150583,0.147583,0.150583,0.138119,507000000
1462,2004-11-12,0.152917,0.153333,0.149333,0.150833,0.138348,647076000
1463,2004-11-15,0.149333,0.154167,0.148417,0.153083,0.140412,536472000
1464,2004-11-16,0.153583,0.15525,0.14975,0.152583,0.139953,472728000
1465,2004-11-17,0.155,0.15925,0.1535,0.155167,0.142323,602772000
1466,2004-11-18,0.1565,0.1585,0.15325,0.157167,0.144158,532524000
1467,2004-11-19,0.169167,0.171083,0.15675,0.158,0.144922,2126052000
1468,2004-11-22,0.158583,0.1625,0.157083,0.1625,0.149049,733788000
1469,2004-11-23,0.161167,0.164917,0.159833,0.163167,0.149661,676896000
1470,2004-11-24,0.163,0.1665,0.162583,0.163833,0.150272,428580000
1471,2004-11-26,0.164583,0.167,0.163167,0.1655,0.151801,350760000
1472,2004-11-29,0.16675,0.167917,0.160833,0.16225,0.14882,704388000
1473,2004-11-30,0.162917,0.163083,0.1585,0.159417,0.146222,576540000
1474,2004-12-01,0.160833,0.163417,0.159667,0.163417,0.149891,514572000
1475,2004-12-02,0.161833,0.166833,0.160583,0.165583,0.151877,758652000
1476,2004-12-03,0.169583,0.175,0.169,0.17275,0.158451,1347312000
1477,2004-12-06,0.173583,0.182417,0.1705,0.181,0.166018,970500000
1478,2004-12-07,0.191583,0.208,0.187833,0.190083,0.174349,2927052000
1479,2004-12-08,0.19275,0.195833,0.190833,0.192333,0.176413,872724000
1480,2004-12-09,0.188917,0.192583,0.18525,0.190583,0.174808,869964000
1481,2004-12-10,0.195,0.196333,0.193083,0.19425,0.178171,652848000
1482,2004-12-13,0.191333,0.193833,0.188,0.188917,0.17328,738024000
1483,2004-12-14,0.189083,0.192917,0.18875,0.19275,0.176795,512988000
1484,2004-12-15,0.194667,0.195083,0.191667,0.1945,0.178401,432768000
1485,2004-12-16,0.200167,0.207167,0.19675,0.197083,0.18077,1524036000
1486,2004-12-17,0.20075,0.201583,0.189917,0.192167,0.176261,1214244000
1487,2004-12-20,0.194417,0.197417,0.189083,0.190083,0.174349,898728000
1488,2004-12-21,0.190083,0.192833,0.185417,0.1915,0.175649,899400000
1489,2004-12-22,0.195333,0.19625,0.191333,0.19175,0.175878,421824000
1490,2004-12-23,0.190667,0.194417,0.18975,0.19225,0.176337,366972000
1491,2004-12-27,0.194917,0.19575,0.189583,0.190583,0.174808,308208000
1492,2004-12-28,0.191,0.1925,0.188833,0.189583,0.173891,291612000
1493,2004-12-29,0.189,0.193583,0.1885,0.19125,0.17542,294732000
1494,2004-12-30,0.191333,0.192917,0.189667,0.1905,0.174732,259812000
1495,2004-12-31,0.19325,0.197333,0.1925,0.196333,0.180082,575964000
1496,2005-01-03,0.203167,0.206,0.195667,0.1965,0.180235,1066716000
1497,2005-01-04,0.197917,0.19825,0.18425,0.18725,0.171751,790224000
1498,2005-01-05,0.18525,0.19125,0.18425,0.189,0.173356,724812000
1499,2005-01-06,0.192333,0.194583,0.185833,0.187167,0.171675,563568000
1500,2005-01-07,0.187583,0.189,0.180833,0.183583,0.168387,763092000
1501,2005-01-10,0.184167,0.185833,0.182917,0.184,0.16877,579552000
1502,2005-01-11,0.18225,0.18325,0.175583,0.178333,0.163572,1093380000
1503,2005-01-12,0.179917,0.180583,0.1725,0.176833,0.162196,1057800000
1504,2005-01-13,0.17725,0.183333,0.173333,0.178667,0.163878,898764000
1505,2005-01-14,0.182,0.182417,0.1775,0.17925,0.164413,573912000
1506,2005-01-18,0.17725,0.1825,0.176833,0.182083,0.167011,464556000
1507,2005-01-19,0.182917,0.183333,0.177167,0.177917,0.16319,336492000
1508,2005-01-20,0.174333,0.182667,0.174333,0.178333,0.163572,640080000
1509,2005-01-21,0.178583,0.182167,0.178,0.178667,0.163878,596352000
1510,2005-01-24,0.177667,0.18025,0.1705,0.1715,0.157304,463704000
1511,2005-01-25,0.17225,0.176917,0.17125,0.1745,0.160056,439704000
1512,2005-01-26,0.175083,0.179167,0.172167,0.17675,0.16212,429120000
1513,2005-01-27,0.177083,0.19175,0.176,0.190917,0.175114,1002912000
1514,2005-01-28,0.191667,0.192417,0.1865,0.190667,0.174885,671052000
1515,2005-01-31,0.19225,0.194583,0.188333,0.191,0.17519,562968000
1516,2005-02-01,0.190833,0.195417,0.189667,0.194583,0.178477,507180000
1517,2005-02-02,0.20225,0.207,0.1965,0.205417,0.188414,2035404000
1518,2005-02-03,0.20325,0.204667,0.200417,0.20325,0.186426,690120000
1519,2005-02-04,0.203333,0.2155,0.20325,0.214917,0.197128,806448000
1520,2005-02-07,0.215167,0.219167,0.210417,0.212333,0.194758,521628000
1521,2005-02-08,0.211,0.217833,0.210333,0.214417,0.196669,455772000
1522,2005-02-09,0.215,0.215667,0.205833,0.206917,0.18979,783756000
1523,2005-02-10,0.208,0.212833,0.20725,0.21175,0.194223,602376000
1524,2005-02-11,0.210417,0.2195,0.209667,0.217917,0.199879,556512000
1525,2005-02-14,0.217833,0.218667,0.2125,0.213333,0.195675,432900000
1526,2005-02-15,0.21475,0.222083,0.214417,0.21525,0.197433,748500000
1527,2005-02-16,0.214583,0.217667,0.210667,0.2145,0.196745,466464000
1528,2005-02-17,0.217417,0.2175,0.210917,0.212583,0.194987,1017408000
1529,2005-02-18,0.228917,0.235833,0.222583,0.235583,0.216083,3132120000
1530,2005-02-22,0.234,0.244083,0.231917,0.238583,0.218835,1420800000
1531,2005-02-23,0.23475,0.237667,0.227,0.230833,0.211726,1107840000
1532,2005-02-24,0.227667,0.23725,0.227667,0.236917,0.217307,695496000
1533,2005-02-25,0.23725,0.241583,0.234667,0.240333,0.22044,525132000
1534,2005-02-28,0.239167,0.241667,0.237083,0.241583,0.221586,758064000
